Scenario,Policy,Metric,Time,DeltaValue,NormalizedDelta
Whipsaw,MtM-band,dK_1y,6.0,84.72724033461999,1.1352976058954412
Whipsaw,MtM-band,dK_1y,6.25,63.728102113380125,0.8539209051521288
Whipsaw,MtM-band,dK_1y,6.5,44.166010224651785,0.59179982107257
Whipsaw,MtM-band,dK_1y,6.75,23.048520645557318,0.3088372783651367
Whipsaw,MtM-band,dK_1y,7.0,0.0,0.0
Whipsaw,MtM-band,dK_3y,0.0,133.75837917615615,0.9999999999999926
Whipsaw,MtM-band,dK_3y,0.25,59.45380936375014,0.4444866163147106
Whipsaw,MtM-band,dK_3y,0.5,178.6537457830055,1.3356452648676465
Whipsaw,MtM-band,dK_3y,0.75,123.22393013627567,0.921242698178872
Whipsaw,MtM-band,dK_3y,1.0,153.23195547625426,1.1455877113646151
Whipsaw,MtM-band,dK_3y,1.25,67.13253142524069,0.50189402591989
Whipsaw,MtM-band,dK_3y,1.5,142.9655291643468,1.0688341922569502
Whipsaw,MtM-band,dK_3y,1.75,97.39933376004612,0.7281736991726935
Whipsaw,MtM-band,dK_3y,2.0,162.33006084731548,1.2136066678374593
Whipsaw,MtM-band,dK_3y,2.25,117.64189317768435,0.8795104568570788
Whipsaw,MtM-band,dK_3y,2.5,135.46567347858607,1.0127640175736612
Whipsaw,MtM-band,dK_3y,2.75,44.09360479580645,0.3296511595564121
Whipsaw,MtM-band,dK_3y,3.0,173.64238920687902,1.2981795254725343
Whipsaw,MtM-band,dK_3y,3.25,136.0070712021949,1.0168115974482337
Whipsaw,MtM-band,dK_3y,3.5,175.59690477274077,1.3127918105338516
Whipsaw,MtM-band,dK_3y,3.75,129.17939872611248,0.9657667767937421
Whipsaw,MtM-band,dK_3y,4.0,202.29241039091443,1.5123718726024582
Whipsaw,MtM-band,dK_3y,4.25,166.58171300746093,1.2453927300365693
Whipsaw,MtM-band,dK_3y,4.5,188.5887467853395,1.409920992964275
Whipsaw,MtM-band,dK_3y,4.75,163.1412630053567,1.219671350760784
Whipsaw,MtM-band,dK_3y,5.0,162.00160154449722,1.2111510511886834
Whipsaw,MtM-band,dK_3y,5.25,136.50109728209645,1.0205050189964338
Whipsaw,MtM-band,dK_3y,5.5,123.97402918687007,0.9268505640577381
Whipsaw,MtM-band,dK_3y,5.75,100.02006205853732,0.7477667019784447
Whipsaw,MtM-band,dK_3y,6.0,84.72724033461999,0.6334350106249111
Whipsaw,MtM-band,dK_3y,6.25,63.728102113380125,0.4764419433451079
Whipsaw,MtM-band,dK_3y,6.5,44.166010224651785,0.3301924746447923
Whipsaw,MtM-band,dK_3y,6.75,23.048520645557318,0.17231459283162268
Whipsaw,MtM-band,dK_3y,7.0,0.0,0.0
Whipsaw,MtM-band,MtM,0.0,644.18079456557,0.9999999999999984
Whipsaw,MtM-band,MtM,0.25,603.9348206035296,0.9375237909891696
Whipsaw,MtM-band,MtM,0.5,622.3964301842577,0.9661828409584853
Whipsaw,MtM-band,MtM,0.75,531.3453339419295,0.8248388316206531
Whipsaw,MtM-band,MtM,1.0,529.2494927056279,0.8215853331401294
Whipsaw,MtM-band,MtM,1.25,481.48364943163347,0.7474355856205573
Whipsaw,MtM-band,MtM,1.5,479.6699437650256,0.7446200628947812
Whipsaw,MtM-band,MtM,1.75,446.3499636994702,0.6928954844120805
Whipsaw,MtM-band,MtM,2.0,445.4350054959307,0.6914751406029227
Whipsaw,MtM-band,MtM,2.25,407.0095111804487,0.6318249699681466
Whipsaw,MtM-band,MtM,2.5,392.5318232360636,0.6093503975087974
Whipsaw,MtM-band,MtM,2.75,360.92654641428356,0.5602876544273394
Whipsaw,MtM-band,MtM,3.0,355.2406270948872,0.5514610651105454
Whipsaw,MtM-band,MtM,3.25,328.27320226840976,0.5095979343652955
Whipsaw,MtM-band,MtM,3.5,310.80722246237985,0.4824844594629449
Whipsaw,MtM-band,MtM,3.75,282.8833210152843,0.43913653341071424
Whipsaw,MtM-band,MtM,4.0,271.1408144685972,0.42090794503032625
Whipsaw,MtM-band,MtM,4.25,244.4473215670932,0.37947005503625114
Whipsaw,MtM-band,MtM,4.5,228.30780830670858,0.3544157327147219
Whipsaw,MtM-band,MtM,4.75,203.10363170084503,0.315289796613412
Whipsaw,MtM-band,MtM,5.0,183.77003268598716,0.2852771058005848
Whipsaw,MtM-band,MtM,5.25,159.33387189985538,0.24734340614315975
Whipsaw,MtM-band,MtM,5.5,137.90737554178946,0.21408178682941456
Whipsaw,MtM-band,MtM,5.75,114.01334223650794,0.17698966376884517
Whipsaw,MtM-band,MtM,6.0,92.18164901668452,0.14309903336818802
Whipsaw,MtM-band,MtM,6.25,68.76295672524975,0.10674481031621379
Whipsaw,MtM-band,MtM,6.5,46.08053241131403,0.07153353965231186
Whipsaw,MtM-band,MtM,6.75,23.06155011395152,0.03579981009757361
Whipsaw,MtM-band,MtM,7.0,0.0,0.0
Whipsaw,MtM-band,V,0.0,251.87082587396654,0.999999999999996
Whipsaw,MtM-band,V,0.25,258.157566691474,1.0249601786776699
Whipsaw,MtM-band,V,0.5,230.10232574816985,0.9135727607583646
Whipsaw,MtM-band,V,0.75,229.04924995422118,0.9093917453894961
Whipsaw,MtM-band,V,1.0,211.61316582598846,0.8401654502529665
Whipsaw,MtM-band,V,1.25,233.12429703674587,0.9255708604909957
Whipsaw,MtM-band,V,1.5,219.7106699155707,0.8723148826514378
Whipsaw,MtM-band,V,1.75,225.56155512260523,0.8955445885402897
Whipsaw,MtM-band,V,2.0,204.3356890294648,0.8112717632954893
Whipsaw,MtM-band,V,2.25,219.55086688215107,0.8716804184062632
Whipsaw,MtM-band,V,2.5,212.21678171178957,0.8425619798379497
Whipsaw,MtM-band,V,2.75,216.9474162691725,0.861343966759095
Whipsaw,MtM-band,V,3.0,201.47335111288282,0.7999074542031205
Whipsaw,MtM-band,V,3.25,198.60796684616687,0.7885310502199544
Whipsaw,MtM-band,V,3.5,192.1698794861672,0.7629699820110416
Whipsaw,MtM-band,V,3.75,188.51593777439786,0.7484627769820729
Whipsaw,MtM-band,V,4.0,175.57917287772645,0.6971000800449342
Whipsaw,MtM-band,V,4.25,168.73713391924616,0.6699352071989463
Whipsaw,MtM-band,V,4.5,157.87648624407723,0.626815295881375
Whipsaw,MtM-band,V,4.75,151.20677613298182,0.6003346183834862
Whipsaw,MtM-band,V,5.0,138.0899358460963,0.548256970083524
Whipsaw,MtM-band,V,5.25,128.5033449675635,0.5101954326058575
Whipsaw,MtM-band,V,5.5,115.26889857628551,0.4576508540689995
Whipsaw,MtM-band,V,5.75,98.34701461110745,0.39046608224613855
Whipsaw,MtM-band,V,6.0,83.58994242769097,0.3318762390905811
Whipsaw,MtM-band,V,6.25,63.38072711156124,0.25163981136614855
Whipsaw,MtM-band,V,6.5,44.09300491632677,0.17506197775517782
Whipsaw,MtM-band,V,6.75,23.048520645557318,0.09150929078658145
Whipsaw,MtM-band,V,7.0,0.0,0.0
Whipsaw,0.5y-greedy,dK_0.5y,0.0,47.90547179127196,0.9999999999999791
Whipsaw,0.5y-greedy,dK_0.5y,0.25,47.90547179127193,0.9999999999999785
Whipsaw,0.5y-greedy,dK_0.5y,0.5,47.90547179127192,0.9999999999999784
Whipsaw,0.5y-greedy,dK_0.5y,0.75,47.90547179127194,0.9999999999999788
Whipsaw,0.5y-greedy,dK_0.5y,1.0,47.90547179127192,0.9999999999999784
Whipsaw,0.5y-greedy,dK_0.5y,1.25,47.90547179127193,0.9999999999999785
Whipsaw,0.5y-greedy,dK_0.5y,1.5,47.90547179127195,0.9999999999999789
Whipsaw,0.5y-greedy,dK_0.5y,1.75,47.90547179127193,0.9999999999999785
Whipsaw,0.5y-greedy,dK_0.5y,2.0,47.90547179127192,0.9999999999999784
Whipsaw,0.5y-greedy,dK_0.5y,2.25,47.90547179127193,0.9999999999999785
Whipsaw,0.5y-greedy,dK_0.5y,2.5,47.90547179127196,0.9999999999999791
Whipsaw,0.5y-greedy,dK_0.5y,2.75,47.90547179127195,0.9999999999999789
Whipsaw,0.5y-greedy,dK_0.5y,3.0,47.90547179127194,0.9999999999999788
Whipsaw,0.5y-greedy,dK_0.5y,3.25,47.905471791271935,0.9999999999999787
Whipsaw,0.5y-greedy,dK_0.5y,3.5,47.90547179127195,0.9999999999999789
Whipsaw,0.5y-greedy,dK_0.5y,3.75,47.90547179127194,0.9999999999999788
Whipsaw,0.5y-greedy,dK_0.5y,4.0,47.90547179127192,0.9999999999999784
Whipsaw,0.5y-greedy,dK_0.5y,4.25,47.905471791271935,0.9999999999999787
Whipsaw,0.5y-greedy,dK_0.5y,4.5,47.90547179127195,0.9999999999999789
Whipsaw,0.5y-greedy,dK_0.5y,4.75,47.90547179127195,0.9999999999999789
Whipsaw,0.5y-greedy,dK_0.5y,5.0,47.90547179127195,0.9999999999999789
Whipsaw,0.5y-greedy,dK_0.5y,5.25,47.905471791271935,0.9999999999999787
Whipsaw,0.5y-greedy,dK_0.5y,5.5,47.90547179127195,0.9999999999999789
Whipsaw,0.5y-greedy,dK_0.5y,5.75,47.90547179127195,0.9999999999999789
Whipsaw,0.5y-greedy,dK_0.5y,6.0,47.90547179127195,0.9999999999999789
Whipsaw,0.5y-greedy,dK_0.5y,6.25,47.90547179127195,0.9999999999999789
Whipsaw,0.5y-greedy,dK_0.5y,6.5,47.90547179127193,0.9999999999999785
Whipsaw,0.5y-greedy,dK_0.5y,6.75,25.000000000000004,0.5218610539715905
Whipsaw,0.5y-greedy,dK_0.5y,7.0,0.0,0.0
Whipsaw,0.5y-greedy,dK_1y,0.0,88.5232948237741,0.9999999999999888
Whipsaw,0.5y-greedy,dK_1y,0.25,88.18413199209263,0.9961686600983658
Whipsaw,0.5y-greedy,dK_1y,0.5,89.45987304113937,1.0105800198606338
Whipsaw,0.5y-greedy,dK_1y,0.75,88.38565548457763,0.9984451624911673
Whipsaw,0.5y-greedy,dK_1y,1.0,89.45378912302682,1.0105112931133446
Whipsaw,0.5y-greedy,dK_1y,1.25,88.1864603494479,0.9961949622978027
Whipsaw,0.5y-greedy,dK_1y,1.5,88.88023845564094,1.004032200027986
Whipsaw,0.5y-greedy,dK_1y,1.75,88.20096425490857,0.9963588051087774
Whipsaw,0.5y-greedy,dK_1y,2.0,89.46377181144932,1.0106240621696974
Whipsaw,0.5y-greedy,dK_1y,2.25,88.20340558718397,0.9963863835250605
Whipsaw,0.5y-greedy,dK_1y,2.5,88.43815132932687,0.9990381797851321
Whipsaw,0.5y-greedy,dK_1y,2.75,88.14764103137153,0.995756441362114
Whipsaw,0.5y-greedy,dK_1y,3.0,88.81569808496872,1.003303122209535
Whipsaw,0.5y-greedy,dK_1y,3.25,88.22217919091807,0.9965984588185917
Whipsaw,0.5y-greedy,dK_1y,3.5,88.57096056867388,1.0005384542565172
Whipsaw,0.5y-greedy,dK_1y,3.75,88.15566567270722,0.9958470914147545
Whipsaw,0.5y-greedy,dK_1y,4.0,89.04058581275585,1.0058435577890603
Whipsaw,0.5y-greedy,dK_1y,4.25,88.2404394755701,0.9968047354228277
Whipsaw,0.5y-greedy,dK_1y,4.5,89.58483727820904,1.0119916735651016
Whipsaw,0.5y-greedy,dK_1y,4.75,88.80954549584675,1.0032336197228255
Whipsaw,0.5y-greedy,dK_1y,5.0,90.48209107366506,1.0221274666040094
Whipsaw,0.5y-greedy,dK_1y,5.25,89.4512354747784,1.0104824459239863
Whipsaw,0.5y-greedy,dK_1y,5.5,90.97241568088418,1.0276663996972164
Whipsaw,0.5y-greedy,dK_1y,5.75,89.14307731536668,1.0070013491118401
Whipsaw,0.5y-greedy,dK_1y,6.0,91.76451395136829,1.0366143073870617
Whipsaw,0.5y-greedy,dK_1y,6.25,69.12040871457944,0.7808160422878371
Whipsaw,0.5y-greedy,dK_1y,6.5,47.90547179127193,0.5411623221507763
Whipsaw,0.5y-greedy,dK_1y,6.75,25.000000000000004,0.28241153980732364
Whipsaw,0.5y-greedy,dK_1y,7.0,0.0,0.0
Whipsaw,0.5y-greedy,dK_3y,0.0,222.2225160957625,0.9999999999999956
Whipsaw,0.5y-greedy,dK_3y,0.25,208.5994075354751,0.938696092548886
Whipsaw,0.5y-greedy,dK_3y,0.5,243.60385893341007,1.0962159155305065
Whipsaw,0.5y-greedy,dK_3y,0.75,217.757382217905,0.9799069241213418
Whipsaw,0.5y-greedy,dK_3y,1.0,243.30257004010156,1.0948601173035677
Whipsaw,0.5y-greedy,dK_3y,1.25,209.00449190490292,0.9405189698006818
Whipsaw,0.5y-greedy,dK_3y,1.5,231.00103547973907,1.0395032849875239
Whipsaw,0.5y-greedy,dK_3y,1.75,210.4168158396168,0.9468744191022515
Whipsaw,0.5y-greedy,dK_3y,2.0,243.5979728465872,1.0961894281748312
Whipsaw,0.5y-greedy,dK_3y,2.25,210.69771686330338,0.9481384720372185
Whipsaw,0.5y-greedy,dK_3y,2.5,219.31589798659854,0.9869202358058425
Whipsaw,0.5y-greedy,dK_3y,2.75,203.84508707610053,0.917301678774335
Whipsaw,0.5y-greedy,dK_3y,3.0,229.4179862351446,1.0323795728074663
Whipsaw,0.5y-greedy,dK_3y,3.25,211.16885173272365,0.9502585761459184
Whipsaw,0.5y-greedy,dK_3y,3.5,222.57563903361788,1.0015890511189343
Whipsaw,0.5y-greedy,dK_3y,3.75,204.77321408517088,0.9214782447919314
Whipsaw,0.5y-greedy,dK_3y,4.0,235.50024849148633,1.059749716765879
Whipsaw,0.5y-greedy,dK_3y,4.25,197.4846875235874,0.888679918638327
Whipsaw,0.5y-greedy,dK_3y,4.5,207.37614945352203,0.9331914384596219
Whipsaw,0.5y-greedy,dK_3y,4.75,177.701781067527,0.7996569573127732
Whipsaw,0.5y-greedy,dK_3y,5.0,174.65754930870253,0.7859579325140772
Whipsaw,0.5y-greedy,dK_3y,5.25,147.31111369093765,0.662899134970896
Whipsaw,0.5y-greedy,dK_3y,5.5,133.78011793829697,0.6020097346060397
Whipsaw,0.5y-greedy,dK_3y,5.75,108.380153963179,0.4877100478714505
Whipsaw,0.5y-greedy,dK_3y,6.0,91.76451395136829,0.41293976669683524
Whipsaw,0.5y-greedy,dK_3y,6.25,69.12040871457944,0.31104142788480094
Whipsaw,0.5y-greedy,dK_3y,6.5,47.90547179127193,0.2155743379785502
Whipsaw,0.5y-greedy,dK_3y,6.75,25.000000000000004,0.11249985122671649
Whipsaw,0.5y-greedy,dK_3y,7.0,0.0,0.0
Whipsaw,0.5y-greedy,MtM,0.0,644.18079456557,0.9999999999999984
Whipsaw,0.5y-greedy,MtM,0.25,603.9348206035296,0.9375237909891696
Whipsaw,0.5y-greedy,MtM,0.5,622.3964301842577,0.9661828409584853
Whipsaw,0.5y-greedy,MtM,0.75,576.3334468543735,0.8946765437846481
Whipsaw,0.5y-greedy,MtM,1.0,574.0601542768023,0.8911475770772438
Whipsaw,0.5y-greedy,MtM,1.25,522.2500576457182,0.8107196955443516
Whipsaw,0.5y-greedy,MtM,1.5,520.2827885804936,0.8076657872598749
Whipsaw,0.5y-greedy,MtM,1.75,484.1416620219243,0.7515617759893394
Whipsaw,0.5y-greedy,MtM,2.0,483.1492358510543,0.7500211740663353
Whipsaw,0.5y-greedy,MtM,2.25,441.4703197652961,0.6853205241286636
Whipsaw,0.5y-greedy,MtM,2.5,425.766830410139,0.6609430675394038
Whipsaw,0.5y-greedy,MtM,2.75,391.4855881258625,0.6077262647823526
Whipsaw,0.5y-greedy,MtM,3.0,385.3182516112602,0.5981523430407685
Whipsaw,0.5y-greedy,MtM,3.25,356.0675404255127,0.5527447316488859
Whipsaw,0.5y-greedy,MtM,3.5,337.12274557878084,0.5233356045737642
Whipsaw,0.5y-greedy,MtM,3.75,306.8345745107626,0.4763174827614796
Whipsaw,0.5y-greedy,MtM,4.0,294.09784974731184,0.45654551055911013
Whipsaw,0.5y-greedy,MtM,4.25,265.1442638404336,0.41159914433531697
Whipsaw,0.5y-greedy,MtM,4.5,247.63824522368608,0.38442351481572934
Whipsaw,0.5y-greedy,MtM,4.75,220.30007351035127,0.3419848517199576
Whipsaw,0.5y-greedy,MtM,5.0,199.3295312875205,0.30943103701492114
Whipsaw,0.5y-greedy,MtM,5.25,172.8244019975394,0.268285555011137
Whipsaw,0.5y-greedy,MtM,5.5,149.58376034469222,0.23220773051076446
Whipsaw,0.5y-greedy,MtM,5.75,123.66665955466041,0.1919750799743416
Whipsaw,0.5y-greedy,MtM,6.0,99.98651370543911,0.15521498707962725
Whipsaw,0.5y-greedy,MtM,6.25,74.58500025087731,0.11578271330050546
Whipsaw,0.5y-greedy,MtM,6.5,49.98209334120129,0.07759016375970773
Whipsaw,0.5y-greedy,MtM,6.75,25.014132651499168,0.03883091961530528
Whipsaw,0.5y-greedy,MtM,7.0,0.0,0.0
Whipsaw,0.5y-greedy,V,0.0,251.87082587396654,0.999999999999996
Whipsaw,0.5y-greedy,V,0.25,258.157566691474,1.0249601786776699
Whipsaw,0.5y-greedy,V,0.5,230.10232574816985,0.9135727607583646
Whipsaw,0.5y-greedy,V,0.75,249.64538128303366,0.9911643415500314
Whipsaw,0.5y-greedy,V,1.0,231.89441033486276,0.9206878546977859
Whipsaw,0.5y-greedy,V,1.25,252.71718781891397,1.0033603016229038
Whipsaw,0.5y-greedy,V,1.5,241.04517602192715,0.9570190401588734
Whipsaw,0.5y-greedy,V,1.75,245.2199107037847,0.9735939438515565
Whipsaw,0.5y-greedy,V,2.0,224.21203545430487,0.8901866052819364
Whipsaw,0.5y-greedy,V,2.25,239.0325274024094,0.9490282432393253
Whipsaw,0.5y-greedy,V,2.5,233.10347993176293,0.92548821056554
Whipsaw,0.5y-greedy,V,2.75,235.3093546710791,0.9342461710465206
Whipsaw,0.5y-greedy,V,3.0,221.84184465282746,0.8807762625268631
Whipsaw,0.5y-greedy,V,3.25,217.3533901175272,0.8629558003128462
Whipsaw,0.5y-greedy,V,3.5,212.09938428864837,0.8420958781259557
Whipsaw,0.5y-greedy,V,3.75,205.35534860213346,0.815320106604527
Whipsaw,0.5y-greedy,V,4.0,194.0312221589731,0.7703600505763358
Whipsaw,0.5y-greedy,V,4.25,184.64932330860165,0.7331111996313439
Whipsaw,0.5y-greedy,V,4.5,173.67692109024645,0.6895475904666777
Whipsaw,0.5y-greedy,V,4.75,167.25975945844064,0.6640696034487733
Whipsaw,0.5y-greedy,V,5.0,152.30927076047834,0.604711840809589
Whipsaw,0.5y-greedy,V,5.25,142.97513894715988,0.5676526388121764
Whipsaw,0.5y-greedy,V,5.5,129.529236602138,0.5142685190024848
Whipsaw,0.5y-greedy,V,5.75,107.27329741171249,0.42590600574514526
Whipsaw,0.5y-greedy,V,6.0,91.51780186858062,0.36335213318582116
Whipsaw,0.5y-greedy,V,6.25,68.74542226031947,0.27293920215562667
Whipsaw,0.5y-greedy,V,6.5,47.82628524666924,0.18988418003838525
Whipsaw,0.5y-greedy,V,6.75,25.000000000000004,0.09925722803842965
Whipsaw,0.5y-greedy,V,7.0,0.0,0.0
Whipsaw,Optimal V,dK_0.5y,0.0,59.62890661504572,0.9999999999999832
Whipsaw,Optimal V,dK_0.5y,0.25,49.43481559319552,0.8290411211518202
Whipsaw,Optimal V,dK_0.5y,0.5,62.56317602795945,1.0492088414744183
Whipsaw,Optimal V,dK_0.5y,0.75,51.174547272528386,0.8582170993491776
Whipsaw,Optimal V,dK_0.5y,1.0,61.508353234512526,1.031519052187208
Whipsaw,Optimal V,dK_0.5y,1.25,42.26895079174975,0.7088667760526005
Whipsaw,Optimal V,dK_0.5y,1.5,49.66538005970601,0.8329077771010726
Whipsaw,Optimal V,dK_0.5y,1.75,43.42281181662197,0.7282174750738207
Whipsaw,Optimal V,dK_0.5y,2.0,66.51372424515937,1.1154610745180984
Whipsaw,Optimal V,dK_0.5y,2.25,43.457683490401166,0.7288022866318176
Whipsaw,Optimal V,dK_0.5y,2.5,44.74950889648921,0.7504667020876943
Whipsaw,Optimal V,dK_0.5y,2.75,41.91753640119872,0.7029734197846463
Whipsaw,Optimal V,dK_0.5y,3.0,51.89798135978878,0.8703493708987928
Whipsaw,Optimal V,dK_0.5y,3.25,41.9340054176942,0.703249611608887
Whipsaw,Optimal V,dK_0.5y,3.5,46.1910635494052,0.7746421353590504
Whipsaw,Optimal V,dK_0.5y,3.75,41.73368033077439,0.6998900818389875
Whipsaw,Optimal V,dK_0.5y,4.0,48.711854619661075,0.816916783903751
Whipsaw,Optimal V,dK_0.5y,4.25,41.82242596695137,0.7013783807398863
Whipsaw,Optimal V,dK_0.5y,4.5,51.22685238266808,0.8590942764283644
Whipsaw,Optimal V,dK_0.5y,4.75,44.76627035822889,0.7507477983326394
Whipsaw,Optimal V,dK_0.5y,5.0,52.280584722830056,0.8767657783890608
Whipsaw,Optimal V,dK_0.5y,5.25,45.29429380350933,0.759602957269047
Whipsaw,Optimal V,dK_0.5y,5.5,48.50903538146099,0.8135154262449656
Whipsaw,Optimal V,dK_0.5y,5.75,43.4388150925916,0.7284858562479539
Whipsaw,Optimal V,dK_0.5y,6.0,43.70858938092849,0.7330100761884352
Whipsaw,Optimal V,dK_0.5y,6.25,43.11887273898934,0.7231202983035874
Whipsaw,Optimal V,dK_0.5y,6.5,43.114924612144726,0.7230540866779055
Whipsaw,Optimal V,dK_0.5y,6.75,22.5,0.3773337677522057
Whipsaw,Optimal V,dK_0.5y,7.0,0.0,0.0
Whipsaw,Optimal V,dK_1y,0.0,101.71408819334584,0.9999999999999902
Whipsaw,Optimal V,dK_1y,0.25,92.8956582889115,0.9133017848257903
Whipsaw,Optimal V,dK_1y,0.5,107.89471876848356,1.0607647444411834
Whipsaw,Optimal V,dK_1y,0.75,92.6133226552745,0.9105260077564395
Whipsaw,Optimal V,dK_1y,1.0,102.04664221713055,1.003269498155964
Whipsaw,Optimal V,dK_1y,1.25,77.9811765016334,0.7666703589123279
Whipsaw,Optimal V,dK_1y,1.5,87.28624686402415,0.8581529699022911
Whipsaw,Optimal V,dK_1y,1.75,80.78605188590264,0.7942464344991974
Whipsaw,Optimal V,dK_1y,2.0,101.12147416393896,0.9941737271607706
Whipsaw,Optimal V,dK_1y,2.25,79.62234709218643,0.7828054943660652
Whipsaw,Optimal V,dK_1y,2.5,83.98121891033813,0.8256596544492386
Whipsaw,Optimal V,dK_1y,2.75,78.41377765469001,0.7709234683953947
Whipsaw,Optimal V,dK_1y,3.0,90.50609647344955,0.8898088561872355
Whipsaw,Optimal V,dK_1y,3.25,78.9811137125798,0.7765012213691159
Whipsaw,Optimal V,dK_1y,3.5,85.60913724009866,0.8416645005691393
Whipsaw,Optimal V,dK_1y,3.75,76.32132627267012,0.7503515749715223
Whipsaw,Optimal V,dK_1y,4.0,87.45845200129604,0.8598460012249978
Whipsaw,Optimal V,dK_1y,4.25,79.50527372854827,0.7816544899603076
Whipsaw,Optimal V,dK_1y,4.5,88.65025143367835,0.8715631532297116
Whipsaw,Optimal V,dK_1y,4.75,82.21788345539625,0.8083234576031342
Whipsaw,Optimal V,dK_1y,5.0,86.67183965880042,0.8521124378959891
Whipsaw,Optimal V,dK_1y,5.25,82.38339531859788,0.8099506841372502
Whipsaw,Optimal V,dK_1y,5.5,83.31666799395003,0.8191261355612272
Whipsaw,Optimal V,dK_1y,5.75,80.21049503840308,0.7885878589987664
Whipsaw,Optimal V,dK_1y,6.0,81.02696544192777,0.7966149712506372
Whipsaw,Optimal V,dK_1y,6.25,62.19745287111365,0.6114929994051896
Whipsaw,Optimal V,dK_1y,6.5,43.114924612144726,0.42388350894114285
Whipsaw,Optimal V,dK_1y,6.75,22.5,0.22120829473720569
Whipsaw,Optimal V,dK_1y,7.0,0.0,0.0
Whipsaw,Optimal V,dK_3y,0.0,208.16107327120125,0.9999999999999952
Whipsaw,Optimal V,dK_3y,0.25,208.23467733823475,1.0003535918886073
Whipsaw,Optimal V,dK_3y,0.5,198.91134295044372,0.9555645530866979
Whipsaw,Optimal V,dK_3y,0.75,195.0036493389121,0.9367921017819312
Whipsaw,Optimal V,dK_3y,1.0,188.43546080053983,0.9052387069269049
Whipsaw,Optimal V,dK_3y,1.25,184.68589535700292,0.8872258989382961
Whipsaw,Optimal V,dK_3y,1.5,180.2555146990964,0.8659424736163368
Whipsaw,Optimal V,dK_3y,1.75,182.99080299171516,0.8790827224132629
Whipsaw,Optimal V,dK_3y,2.0,177.71471964234598,0.8537365649090919
Whipsaw,Optimal V,dK_3y,2.25,182.33604416104671,0.8759372792217043
Whipsaw,Optimal V,dK_3y,2.5,180.2421109448441,0.8658780823541201
Whipsaw,Optimal V,dK_3y,2.75,185.7918029612736,0.8925386482765445
Whipsaw,Optimal V,dK_3y,3.0,179.4001763549337,0.8618334520268472
Whipsaw,Optimal V,dK_3y,3.25,179.32029829524987,0.8614497200522346
Whipsaw,Optimal V,dK_3y,3.5,178.47557411425112,0.857391688607046
Whipsaw,Optimal V,dK_3y,3.75,182.87866555723434,0.8785440173003491
Whipsaw,Optimal V,dK_3y,4.0,173.84896083057356,0.8351655672147442
Whipsaw,Optimal V,dK_3y,4.25,169.2918643284372,0.8132734025053553
Whipsaw,Optimal V,dK_3y,4.5,155.37829433817342,0.746432999678759
Whipsaw,Optimal V,dK_3y,4.75,149.33836303111673,0.7174173378542853
Whipsaw,Optimal V,dK_3y,5.0,135.5522333679241,0.6511891548105161
Whipsaw,Optimal V,dK_3y,5.25,125.80299953370874,0.6043541069266422
Whipsaw,Optimal V,dK_3y,5.5,112.2814455792979,0.539396938221068
Whipsaw,Optimal V,dK_3y,5.75,96.5083592005572,0.46362347044022717
Whipsaw,Optimal V,dK_3y,6.0,81.02696544192777,0.38925128588457053
Whipsaw,Optimal V,dK_3y,6.25,62.19745287111365,0.2987948317795221
Whipsaw,Optimal V,dK_3y,6.5,43.114924612144726,0.20712289735349573
Whipsaw,Optimal V,dK_3y,6.75,22.5,0.10808937351454717
Whipsaw,Optimal V,dK_3y,7.0,0.0,0.0
Whipsaw,Optimal V,MtM,0.0,644.18079456557,0.9999999999999984
Whipsaw,Optimal V,MtM,0.25,603.9348206035296,0.9375237909891696
Whipsaw,Optimal V,MtM,0.5,622.3964301842577,0.9661828409584853
Whipsaw,Optimal V,MtM,0.75,547.5167745116548,0.8499427165954158
Whipsaw,Optimal V,MtM,1.0,545.3571465629622,0.8465901982233816
Whipsaw,Optimal V,MtM,1.25,470.02505188114645,0.7296477259899166
Whipsaw,Optimal V,MtM,1.5,468.25450972244425,0.7268992085338873
Whipsaw,Optimal V,MtM,1.75,435.72749581973187,0.6764055983904055
Whipsaw,Optimal V,MtM,2.0,434.8343122659489,0.6750190566597019
Whipsaw,Optimal V,MtM,2.25,397.3232877887665,0.6167884717157973
Whipsaw,Optimal V,MtM,2.5,383.1901473691251,0.5948487607854634
Whipsaw,Optimal V,MtM,2.75,352.3370293132762,0.5469536383041174
